tourney_name,surface,tourney_level,tourney_date,winner_id,winner_name,winner_ioc,loser_id,loser_name,loser_ioc
Australian Open,Hard,G,20200120,105683,Milos Raonic,CAN,105227,Marin Cilic,CRO
Australian Open,Hard,G,20200120,104925,Novak Djokovic,SRB,106043,Diego Schwartzman,ARG
Australian Open,Hard,G,20200120,106233,Dominic Thiem,AUT,104745,Rafael Nadal,ESP
Australian Open,Hard,G,20200120,100644,Alexander Zverev,GER,104527,Stan Wawrinka,SUI
Australian Open,Hard,G,20200120,103819,Roger Federer,SUI,105815,Tennys Sandgren,USA
Australian Open,Hard,G,20200120,104925,Novak Djokovic,SRB,105683,Milos Raonic,CAN
Australian Open,Hard,G,20200120,106233,Dominic Thiem,AUT,100644,Alexander Zverev,GER
Australian Open,Hard,G,20200120,104925,Novak Djokovic,SRB,103819,Roger Federer,SUI
Australian Open,Hard,G,20200120,104925,Novak Djokovic,SRB,106233,Dominic Thiem,AUT
Cordoba,Clay,A,20200203,106426,Christian Garin,CHI,106043,Diego Schwartzman,ARG
Cordoba,Clay,A,20200203,106043,Diego Schwartzman,ARG,111513,Laslo Djere,SRB
Cordoba,Clay,A,20200203,106426,Christian Garin,CHI,105413,Andrej Martin,SVK
Cordoba,Clay,A,20200203,106043,Diego Schwartzman,ARG,105077,Albert Ramos,ESP
Cordoba,Clay,A,20200203,111513,Laslo Djere,SRB,106228,Juan Ignacio Londero,ARG
Cordoba,Clay,A,20200203,106426,Christian Garin,CHI,104655,Pablo Cuevas,URU
Cordoba,Clay,A,20200203,105413,Andrej Martin,SVK,144895,Corentin Moutet,FRA
Cordoba,Clay,A,20200203,106043,Diego Schwartzman,ARG,144719,Jaume Munar,ESP
Cordoba,Clay,A,20200203,105077,Albert Ramos,ESP,104665,Pablo Andujar,ESP
Cordoba,Clay,A,20200203,111513,Laslo Djere,SRB,124079,Pedro Martinez,ESP
Cordoba,Clay,A,20200203,106228,Juan Ignacio Londero,ARG,106398,Pedro Cachin,ARG
Cordoba,Clay,A,20200203,104655,Pablo Cuevas,URU,126149,Gianluca Mager,ITA
Cordoba,Clay,A,20200203,106426,Christian Garin,CHI,105226,Attila Balazs,HUN
Cordoba,Clay,A,20200203,105413,Andrej Martin,SVK,126535,Carlos Taberner,ESP
Cordoba,Clay,A,20200203,144895,Corentin Moutet,FRA,105550,Guido Pella,ARG
Cordoba,Clay,A,20200203,144719,Jaume Munar,ESP,104919,Leonardo Mayer,ARG
Cordoba,Clay,A,20200203,104665,Pablo Andujar,ESP,106110,Filip Horansky,SVK
Cordoba,Clay,A,20200203,105077,Albert Ramos,ESP,105487,Facundo Bagnis,ARG
Cordoba,Clay,A,20200203,124079,Pedro Martinez,ESP,105943,Federico Gaio,ITA
Cordoba,Clay,A,20200203,106398,Pedro Cachin,ARG,106198,Hugo Dellien,BOL
Cordoba,Clay,A,20200203,106228,Juan Ignacio Londero,ARG,106065,Marco Cecchinato,ITA
Cordoba,Clay,A,20200203,104655,Pablo Cuevas,URU,105643,Federico Delbonis,ARG
Cordoba,Clay,A,20200203,126149,Gianluca Mager,ITA,126663,Juan Pablo Ficovich,ARG
Cordoba,Clay,A,20200203,105226,Attila Balazs,HUN,132283,Lorenzo Sonego,ITA
Cordoba,Clay,A,20200203,126535,Carlos Taberner,ESP,104269,Fernando Verdasco,ESP
Cordoba,Clay,A,20200203,105413,Andrej Martin,SVK,105948,Federico Coria,ARG
Cordoba,Clay,A,20200203,144895,Corentin Moutet,FRA,106329,Thiago Monteiro,BRA
Montpellier,Hard,A,20200203,104792,Gael Monfils,FRA,105577,Vasek Pospisil,CAN
Montpellier,Hard,A,20200203,104792,Gael Monfils,FRA,105936,Filip Krajinovic,SRB
Montpellier,Hard,A,20200203,105577,Vasek Pospisil,CAN,105676,David Goffin,BEL
Montpellier,Hard,A,20200203,104792,Gael Monfils,FRA,105613,Norbert Gombos,SVK
Montpellier,Hard,A,20200203,105936,Filip Krajinovic,SRB,106296,Gregoire Barrere,FRA
Montpellier,Hard,A,20200203,105577,Vasek Pospisil,CAN,104755,Richard Gasquet,FRA
Montpellier,Hard,A,20200203,105676,David Goffin,BEL,105732,Pierre Hugues Herbert,FRA
Montpellier,Hard,A,20200203,104792,Gael Monfils,FRA,105173,Adrian Mannarino,FRA
Montpellier,Hard,A,20200203,105613,Norbert Gombos,SVK,200325,Emil Ruusuvuori,FIN
Montpellier,Hard,A,20200203,106296,Gregoire Barrere,FRA,105777,Grigor Dimitrov,BUL
Montpellier,Hard,A,20200203,105936,Filip Krajinovic,SRB,144707,Mikael Ymer,SWE
Montpellier,Hard,A,20200203,104755,Richard Gasquet,FRA,103852,Feliciano Lopez,ESP
Montpellier,Hard,A,20200203,105577,Vasek Pospisil,CAN,133430,Denis Shapovalov,CAN
Montpellier,Hard,A,20200203,105732,Pierre Hugues Herbert,FRA,200000,Felix Auger Aliassime,CAN
Montpellier,Hard,A,20200203,105676,David Goffin,BEL,122330,Alexander Bublik,KAZ
Montpellier,Hard,A,20200203,105173,Adrian Mannarino,FRA,200615,Alexei Popyrin,AUS
Montpellier,Hard,A,20200203,200325,Emil Ruusuvuori,FIN,110602,Dennis Novak,AUT
Montpellier,Hard,A,20200203,105613,Norbert Gombos,SVK,105807,Pablo Carreno Busta,ESP
Montpellier,Hard,A,20200203,106296,Gregoire Barrere,FRA,105311,Joao Sousa,POR
Montpellier,Hard,A,20200203,144707,Mikael Ymer,SWE,206173,Jannik Sinner,ITA
Montpellier,Hard,A,20200203,105936,Filip Krajinovic,SRB,111505,Enzo Couacaud,FRA
Montpellier,Hard,A,20200203,103852,Feliciano Lopez,ESP,200005,Ugo Humbert,FRA
Montpellier,Hard,A,20200203,104755,Richard Gasquet,FRA,104468,Gilles Simon,FRA
Montpellier,Hard,A,20200203,105577,Vasek Pospisil,CAN,105379,Aljaz Bedene,SLO
Montpellier,Hard,A,20200203,200000,Felix Auger Aliassime,CAN,106000,Damir Dzumhur,BIH
Montpellier,Hard,A,20200203,105732,Pierre Hugues Herbert,FRA,104660,Sergiy Stakhovsky,UKR
Montpellier,Hard,A,20200203,122330,Alexander Bublik,KAZ,105967,Henri Laaksonen,SUI
Pune,Hard,A,20200203,106210,Jiri Vesely,CZE,106078,Egor Gerasimov,BLR
Pune,Hard,A,20200203,106078,Egor Gerasimov,BLR,105902,James Duckworth,AUS
Pune,Hard,A,20200203,106210,Jiri Vesely,CZE,105575,Ricardas Berankis,LTU
Pune,Hard,A,20200203,105902,James Duckworth,AUS,105406,Roberto Marcora,ITA
Pune,Hard,A,20200203,106078,Egor Gerasimov,BLR,126952,Soon Woo Kwon,KOR
Pune,Hard,A,20200203,106210,Jiri Vesely,CZE,125802,Ilya Ivashka,BLR
Pune,Hard,A,20200203,105575,Ricardas Berankis,LTU,105216,Yuichi Sugita,JPN
Pune,Hard,A,20200203,105406,Roberto Marcora,ITA,105332,Benoit Paire,FRA
Pune,Hard,A,20200203,105902,James Duckworth,AUS,106121,Taro Daniel,JPN
Pune,Hard,A,20200203,126952,Soon Woo Kwon,KOR,105432,Prajnesh Gunneswaran,IND
Pune,Hard,A,20200203,106078,Egor Gerasimov,BLR,110748,Nikola Milojevic,SRB
Pune,Hard,A,20200203,106210,Jiri Vesely,CZE,106099,Salvatore Caruso,ITA
Pune,Hard,A,20200203,125802,Ilya Ivashka,BLR,105882,Stefano Travaglia,ITA
Pune,Hard,A,20200203,105216,Yuichi Sugita,JPN,104678,Viktor Troicki,SRB
Pune,Hard,A,20200203,105575,Ricardas Berankis,LTU,105649,Cedrik Marcel Stebe,GER
Pune,Hard,A,20200203,105406,Roberto Marcora,ITA,104586,Lukas Rosol,CZE
Pune,Hard,A,20200203,106121,Taro Daniel,JPN,124154,Sasi Kumar Mukund,IND
Pune,Hard,A,20200203,105902,James Duckworth,AUS,105376,Peter Gojowczyk,GER
Pune,Hard,A,20200203,105432,Prajnesh Gunneswaran,IND,120424,Yannick Maden,GER
Pune,Hard,A,20200203,110748,Nikola Milojevic,SRB,126156,Antoine Hoang,FRA
Pune,Hard,A,20200203,106078,Egor Gerasimov,BLR,103893,Paolo Lorenzi,ITA
Pune,Hard,A,20200203,106099,Salvatore Caruso,ITA,106368,Ramkumar Ramanathan,IND
Pune,Hard,A,20200203,106210,Jiri Vesely,CZE,111459,Arjun Kadhe,IND
Pune,Hard,A,20200203,125802,Ilya Ivashka,BLR,105539,Evgeny Donskoy,RUS
Pune,Hard,A,20200203,105216,Yuichi Sugita,JPN,105341,Thomas Fabbiano,ITA
Pune,Hard,A,20200203,104678,Viktor Troicki,SRB,111576,Sumit Nagal,IND
Pune,Hard,A,20200203,105649,Cedrik Marcel Stebe,GER,103333,Ivo Karlovic,CRO
Buenos Aires,Clay,A,20200210,134770,Casper Ruud,NOR,105155,Pedro Sousa,POR
Buenos Aires,Clay,A,20200210,105155,Pedro Sousa,POR,106043,Diego Schwartzman,ARG
Buenos Aires,Clay,A,20200210,134770,Casper Ruud,NOR,106228,Juan Ignacio Londero,ARG
Buenos Aires,Clay,A,20200210,106043,Diego Schwartzman,ARG,104655,Pablo Cuevas,URU
Buenos Aires,Clay,A,20200210,105155,Pedro Sousa,POR,106329,Thiago Monteiro,BRA
Buenos Aires,Clay,A,20200210,134770,Casper Ruud,NOR,105583,Dusan Lajovic,SRB
Buenos Aires,Clay,A,20200210,106228,Juan Ignacio Londero,ARG,105550,Guido Pella,ARG
Buenos Aires,Clay,A,20200210,106043,Diego Schwartzman,ARG,105643,Federico Delbonis,ARG
Buenos Aires,Clay,A,20200210,104655,Pablo Cuevas,URU,105077,Albert Ramos,ESP
Buenos Aires,Clay,A,20200210,106329,Thiago Monteiro,BRA,106432,Borna Coric,CRO
Buenos Aires,Clay,A,20200210,105155,Pedro Sousa,POR,106075,Jozef Kovalik,SVK
Buenos Aires,Clay,A,20200210,134770,Casper Ruud,NOR,106148,Roberto Carballes Baena,ESP
Buenos Aires,Clay,A,20200210,105583,Dusan Lajovic,SRB,124079,Pedro Martinez,ESP
Buenos Aires,Clay,A,20200210,106228,Juan Ignacio Londero,ARG,111513,Laslo Djere,SRB
Buenos Aires,Clay,A,20200210,105550,Guido Pella,ARG,105487,Facundo Bagnis,ARG
Buenos Aires,Clay,A,20200210,105643,Federico Delbonis,ARG,106198,Hugo Dellien,BOL
Buenos Aires,Clay,A,20200210,104655,Pablo Cuevas,URU,132283,Lorenzo Sonego,ITA
Buenos Aires,Clay,A,20200210,105077,Albert Ramos,ESP,104919,Leonardo Mayer,ARG
Buenos Aires,Clay,A,20200210,106329,Thiago Monteiro,BRA,144719,Jaume Munar,ESP
Buenos Aires,Clay,A,20200210,106075,Jozef Kovalik,SVK,144895,Corentin Moutet,FRA
Buenos Aires,Clay,A,20200210,105155,Pedro Sousa,POR,207680,Facundo Diaz Acosta,ARG
Buenos Aires,Clay,A,20200210,134770,Casper Ruud,NOR,104665,Pablo Andujar,ESP
Buenos Aires,Clay,A,20200210,106148,Roberto Carballes Baena,ESP,106065,Marco Cecchinato,ITA
Buenos Aires,Clay,A,20200210,124079,Pedro Martinez,ESP,106249,Joao Domingues,POR
Buenos Aires,Clay,A,20200210,111513,Laslo Djere,SRB,202103,Francisco Cerundolo,ARG
Buenos Aires,Clay,A,20200210,106228,Juan Ignacio Londero,ARG,106110,Filip Horansky,SVK
Buenos Aires,Clay,A,20200210,105487,Facundo Bagnis,ARG,105413,Andrej Martin,SVK
New York,Hard,A,20200210,106378,Kyle Edmund,GBR,104312,Andreas Seppi,ITA
New York,Hard,A,20200210,104312,Andreas Seppi,ITA,105359,Jason Jung,TPE
New York,Hard,A,20200210,106378,Kyle Edmund,GBR,200175,Miomir Kecmanovic,SRB
New York,Hard,A,20200210,104312,Andreas Seppi,ITA,111442,Jordan Thompson,AUS
New York,Hard,A,20200210,105359,Jason Jung,TPE,124187,Reilly Opelka,USA
New York,Hard,A,20200210,200175,Miomir Kecmanovic,SRB,200005,Ugo Humbert,FRA
New York,Hard,A,20200210,106378,Kyle Edmund,GBR,126952,Soon Woo Kwon,KOR
New York,Hard,A,20200210,111442,Jordan Thompson,AUS,104545,John Isner,USA
New York,Hard,A,20200210,104312,Andreas Seppi,ITA,105449,Steve Johnson,USA
New York,Hard,A,20200210,124187,Reilly Opelka,USA,106415,Yoshihito Nishioka,JPN
New York,Hard,A,20200210,105359,Jason Jung,TPE,111815,Cameron Norrie,GBR
New York,Hard,A,20200210,200175,Miomir Kecmanovic,SRB,103893,Paolo Lorenzi,ITA
New York,Hard,A,20200210,200005,Ugo Humbert,FRA,106218,Marcos Giron,USA
New York,Hard,A,20200210,106378,Kyle Edmund,GBR,136440,Dominik Koepfer,GER
New York,Hard,A,20200210,126952,Soon Woo Kwon,KOR,105683,Milos Raonic,CAN
New York,Hard,A,20200210,111442,Jordan Thompson,AUS,103333,Ivo Karlovic,CRO
New York,Hard,A,20200210,104312,Andreas Seppi,ITA,106000,Damir Dzumhur,BIH
New York,Hard,A,20200210,105449,Steve Johnson,USA,105815,Tennys Sandgren,USA
New York,Hard,A,20200210,106415,Yoshihito Nishioka,JPN,105967,Henri Laaksonen,SUI
New York,Hard,A,20200210,105359,Jason Jung,TPE,104731,Kevin Anderson,RSA
New York,Hard,A,20200210,111815,Cameron Norrie,GBR,208108,Brian Shi,USA
New York,Hard,A,20200210,200175,Miomir Kecmanovic,SRB,126205,Tommy Paul,USA
New York,Hard,A,20200210,103893,Paolo Lorenzi,ITA,105905,Danilo Petrovic,SRB
New York,Hard,A,20200210,106218,Marcos Giron,USA,106058,Jack Sock,USA
New York,Hard,A,20200210,106378,Kyle Edmund,GBR,106034,Yasutaka Uchiyama,JPN
New York,Hard,A,20200210,136440,Dominik Koepfer,GER,111790,Brayden Schnur,CAN
New York,Hard,A,20200210,126952,Soon Woo Kwon,KOR,104424,Go Soeda,JPN
Rotterdam,Hard,A,20200210,104792,Gael Monfils,FRA,200000,Felix Auger Aliassime,CAN
Rotterdam,Hard,A,20200210,104792,Gael Monfils,FRA,105936,Filip Krajinovic,SRB
Rotterdam,Hard,A,20200210,200000,Felix Auger Aliassime,CAN,105807,Pablo Carreno Busta,ESP
Rotterdam,Hard,A,20200210,105936,Filip Krajinovic,SRB,126094,Andrey Rublev,RUS
Rotterdam,Hard,A,20200210,104792,Gael Monfils,FRA,105554,Daniel Evans,GBR
Rotterdam,Hard,A,20200210,105807,Pablo Carreno Busta,ESP,206173,Jannik Sinner,ITA
Rotterdam,Hard,A,20200210,200000,Felix Auger Aliassime,CAN,105379,Aljaz Bedene,SLO
Rotterdam,Hard,A,20200210,105936,Filip Krajinovic,SRB,105577,Vasek Pospisil,CAN
Rotterdam,Hard,A,20200210,126094,Andrey Rublev,RUS,122330,Alexander Bublik,KAZ
Rotterdam,Hard,A,20200210,104792,Gael Monfils,FRA,104468,Gilles Simon,FRA
Rotterdam,Hard,A,20200210,105554,Daniel Evans,GBR,111575,Karen Khachanov,RUS
Rotterdam,Hard,A,20200210,105807,Pablo Carreno Busta,ESP,105138,Roberto Bautista Agut,ESP
Rotterdam,Hard,A,20200210,206173,Jannik Sinner,ITA,105676,David Goffin,BEL
Rotterdam,Hard,A,20200210,200000,Felix Auger Aliassime,CAN,105777,Grigor Dimitrov,BUL
Rotterdam,Hard,A,20200210,105379,Aljaz Bedene,SLO,126774,Stefanos Tsitsipas,GRE
Rotterdam,Hard,A,20200210,105577,Vasek Pospisil,CAN,106421,Daniil Medvedev,RUS
Rotterdam,Hard,A,20200210,105936,Filip Krajinovic,SRB,134868,Tallon Griekspoor,NED
Rotterdam,Hard,A,20200210,122330,Alexander Bublik,KAZ,106296,Gregoire Barrere,FRA
Rotterdam,Hard,A,20200210,126094,Andrey Rublev,RUS,105932,Nikoloz Basilashvili,GEO
Rotterdam,Hard,A,20200210,104792,Gael Monfils,FRA,105311,Joao Sousa,POR
Rotterdam,Hard,A,20200210,104468,Gilles Simon,FRA,105062,Mikhail Kukushkin,KAZ
Rotterdam,Hard,A,20200210,105554,Daniel Evans,GBR,104259,Philipp Kohlschreiber,GER
Rotterdam,Hard,A,20200210,111575,Karen Khachanov,RUS,104926,Fabio Fognini,ITA
Rotterdam,Hard,A,20200210,105138,Roberto Bautista Agut,ESP,105916,Marton Fucsovics,HUN
Rotterdam,Hard,A,20200210,105807,Pablo Carreno Busta,ESP,105173,Adrian Mannarino,FRA
Rotterdam,Hard,A,20200210,206173,Jannik Sinner,ITA,105430,Radu Albot,MDA
Rotterdam,Hard,A,20200210,105676,David Goffin,BEL,104898,Robin Haase,NED
Rotterdam,Hard,A,20200210,105777,Grigor Dimitrov,BUL,133430,Denis Shapovalov,CAN
Rotterdam,Hard,A,20200210,200000,Felix Auger Aliassime,CAN,105526,Jan Lennard Struff,GER
Rotterdam,Hard,A,20200210,105379,Aljaz Bedene,SLO,105332,Benoit Paire,FRA
Rotterdam,Hard,A,20200210,126774,Stefanos Tsitsipas,GRE,128034,Hubert Hurkacz,POL
Delray Beach,Hard,A,20200217,124187,Reilly Opelka,USA,106415,Yoshihito Nishioka,JPN
Delray Beach,Hard,A,20200217,106415,Yoshihito Nishioka,JPN,200005,Ugo Humbert,FRA
Delray Beach,Hard,A,20200217,124187,Reilly Opelka,USA,105683,Milos Raonic,CAN
Delray Beach,Hard,A,20200217,200005,Ugo Humbert,FRA,126207,Frances Tiafoe,USA
Delray Beach,Hard,A,20200217,106415,Yoshihito Nishioka,JPN,206909,Brandon Nakashima,USA
Delray Beach,Hard,A,20200217,124187,Reilly Opelka,USA,126952,Soon Woo Kwon,KOR
Delray Beach,Hard,A,20200217,105683,Milos Raonic,CAN,105449,Steve Johnson,USA
Delray Beach,Hard,A,20200217,126207,Frances Tiafoe,USA,126205,Tommy Paul,USA
Delray Beach,Hard,A,20200217,200005,Ugo Humbert,FRA,200175,Miomir Kecmanovic,SRB
Delray Beach,Hard,A,20200217,206909,Brandon Nakashima,USA,111815,Cameron Norrie,GBR
Delray Beach,Hard,A,20200217,106415,Yoshihito Nishioka,JPN,111511,Noah Rubin,USA
Delray Beach,Hard,A,20200217,126952,Soon Woo Kwon,KOR,105992,Ryan Harrison,USA
Delray Beach,Hard,A,20200217,124187,Reilly Opelka,USA,111456,Mackenzie McDonald,USA
Delray Beach,Hard,A,20200217,105449,Steve Johnson,USA,106058,Jack Sock,USA
Delray Beach,Hard,A,20200217,105683,Milos Raonic,CAN,105649,Cedrik Marcel Stebe,GER
Delray Beach,Hard,A,20200217,126205,Tommy Paul,USA,123755,Daniel Elahi Galan,COL
Delray Beach,Hard,A,20200217,126207,Frances Tiafoe,USA,105877,Emilio Gomez,ECU
Delray Beach,Hard,A,20200217,200175,Miomir Kecmanovic,SRB,111442,Jordan Thompson,AUS
Delray Beach,Hard,A,20200217,200005,Ugo Humbert,FRA,111578,Stefan Kozlov,USA
Delray Beach,Hard,A,20200217,111815,Cameron Norrie,GBR,126203,Taylor Fritz,USA
Delray Beach,Hard,A,20200217,206909,Brandon Nakashima,USA,106210,Jiri Vesely,CZE
Delray Beach,Hard,A,20200217,111511,Noah Rubin,USA,105359,Jason Jung,TPE
Delray Beach,Hard,A,20200217,106415,Yoshihito Nishioka,JPN,105357,John Millman,AUS
Delray Beach,Hard,A,20200217,126952,Soon Woo Kwon,KOR,105173,Adrian Mannarino,FRA
Delray Beach,Hard,A,20200217,105992,Ryan Harrison,USA,106000,Damir Dzumhur,BIH
Delray Beach,Hard,A,20200217,111456,Mackenzie McDonald,USA,106034,Yasutaka Uchiyama,JPN
Delray Beach,Hard,A,20200217,124187,Reilly Opelka,USA,105208,Ernests Gulbis,LAT
Delray Beach,Hard,A,20200217,106058,Jack Sock,USA,105430,Radu Albot,MDA
Delray Beach,Hard,A,20200217,105449,Steve Johnson,USA,105967,Henri Laaksonen,SUI
Delray Beach,Hard,A,20200217,105649,Cedrik Marcel Stebe,GER,106071,Bernard Tomic,AUS
Delray Beach,Hard,A,20200217,105683,Milos Raonic,CAN,104797,Denis Istomin,UZB
Marseille,Hard,A,20200217,126774,Stefanos Tsitsipas,GRE,200000,Felix Auger Aliassime,CAN
Marseille,Hard,A,20200217,200000,Felix Auger Aliassime,CAN,104468,Gilles Simon,FRA
Marseille,Hard,A,20200217,126774,Stefanos Tsitsipas,GRE,122330,Alexander Bublik,KAZ
Marseille,Hard,A,20200217,104468,Gilles Simon,FRA,106421,Daniil Medvedev,RUS
Marseille,Hard,A,20200217,200000,Felix Auger Aliassime,CAN,106078,Egor Gerasimov,BLR
Marseille,Hard,A,20200217,122330,Alexander Bublik,KAZ,133430,Denis Shapovalov,CAN
Marseille,Hard,A,20200217,126774,Stefanos Tsitsipas,GRE,105577,Vasek Pospisil,CAN
Marseille,Hard,A,20200217,106421,Daniil Medvedev,RUS,206173,Jannik Sinner,ITA
Marseille,Hard,A,20200217,104468,Gilles Simon,FRA,105379,Aljaz Bedene,SLO
Marseille,Hard,A,20200217,106078,Egor Gerasimov,BLR,105676,David Goffin,BEL
Marseille,Hard,A,20200217,200000,Felix Auger Aliassime,CAN,105732,Pierre Hugues Herbert,FRA
Marseille,Hard,A,20200217,122330,Alexander Bublik,KAZ,105332,Benoit Paire,FRA
Marseille,Hard,A,20200217,133430,Denis Shapovalov,CAN,105227,Marin Cilic,CRO
Marseille,Hard,A,20200217,105577,Vasek Pospisil,CAN,128034,Hubert Hurkacz,POL
Marseille,Hard,A,20200217,126774,Stefanos Tsitsipas,GRE,144707,Mikael Ymer,SWE
Marseille,Hard,A,20200217,206173,Jannik Sinner,ITA,105613,Norbert Gombos,SVK
Marseille,Hard,A,20200217,104468,Gilles Simon,FRA,208004,Harold Mayot,FRA
Marseille,Hard,A,20200217,105379,Aljaz Bedene,SLO,111575,Karen Khachanov,RUS
Marseille,Hard,A,20200217,106078,Egor Gerasimov,BLR,110602,Dennis Novak,AUT
Marseille,Hard,A,20200217,105732,Pierre Hugues Herbert,FRA,105062,Mikhail Kukushkin,KAZ
Marseille,Hard,A,20200217,200000,Felix Auger Aliassime,CAN,105882,Stefano Travaglia,ITA
Marseille,Hard,A,20200217,105332,Benoit Paire,FRA,106296,Gregoire Barrere,FRA
Marseille,Hard,A,20200217,122330,Alexander Bublik,KAZ,105916,Marton Fucsovics,HUN
Marseille,Hard,A,20200217,105227,Marin Cilic,CRO,125802,Ilya Ivashka,BLR
Marseille,Hard,A,20200217,128034,Hubert Hurkacz,POL,126156,Antoine Hoang,FRA
Marseille,Hard,A,20200217,105577,Vasek Pospisil,CAN,200325,Emil Ruusuvuori,FIN
Marseille,Hard,A,20200217,144707,Mikael Ymer,SWE,104755,Richard Gasquet,FRA
Rio De Janeiro,Clay,A,20200217,106426,Christian Garin,CHI,126149,Gianluca Mager,ITA
Rio De Janeiro,Clay,A,20200217,126149,Gianluca Mager,ITA,105226,Attila Balazs,HUN
Rio De Janeiro,Clay,A,20200217,106426,Christian Garin,CHI,106432,Borna Coric,CRO
Rio De Janeiro,Clay,A,20200217,126149,Gianluca Mager,ITA,106233,Dominic Thiem,AUT
Rio De Janeiro,Clay,A,20200217,105226,Attila Balazs,HUN,124079,Pedro Martinez,ESP
Rio De Janeiro,Clay,A,20200217,106426,Christian Garin,CHI,105948,Federico Coria,ARG
Rio De Janeiro,Clay,A,20200217,106432,Borna Coric,CRO,132283,Lorenzo Sonego,ITA
Rio De Janeiro,Clay,A,20200217,106233,Dominic Thiem,AUT,144719,Jaume Munar,ESP
Rio De Janeiro,Clay,A,20200217,126149,Gianluca Mager,ITA,106249,Joao Domingues,POR
Rio De Janeiro,Clay,A,20200217,105226,Attila Balazs,HUN,106329,Thiago Monteiro,BRA
Rio De Janeiro,Clay,A,20200217,124079,Pedro Martinez,ESP,104665,Pablo Andujar,ESP
Rio De Janeiro,Clay,A,20200217,105948,Federico Coria,ARG,207989,Carlos Alcaraz Garfia,ESP
Rio De Janeiro,Clay,A,20200217,106426,Christian Garin,CHI,105643,Federico Delbonis,ARG
Rio De Janeiro,Clay,A,20200217,106432,Borna Coric,CRO,205734,Thiago Seyboth Wild,BRA
Rio De Janeiro,Clay,A,20200217,132283,Lorenzo Sonego,ITA,105583,Dusan Lajovic,SRB
Rio De Janeiro,Clay,A,20200217,106233,Dominic Thiem,AUT,200335,Felipe Meligeni Rodrigues Alves,BRA
Rio De Janeiro,Clay,A,20200217,144719,Jaume Munar,ESP,106099,Salvatore Caruso,ITA
Rio De Janeiro,Clay,A,20200217,106249,Joao Domingues,POR,105943,Federico Gaio,ITA
Rio De Janeiro,Clay,A,20200217,126149,Gianluca Mager,ITA,134770,Casper Ruud,NOR
Rio De Janeiro,Clay,A,20200217,106329,Thiago Monteiro,BRA,105550,Guido Pella,ARG
Rio De Janeiro,Clay,A,20200217,105226,Attila Balazs,HUN,104655,Pablo Cuevas,URU
Rio De Janeiro,Clay,A,20200217,124079,Pedro Martinez,ESP,106198,Hugo Dellien,BOL
Rio De Janeiro,Clay,A,20200217,104665,Pablo Andujar,ESP,104269,Fernando Verdasco,ESP
Rio De Janeiro,Clay,A,20200217,207989,Carlos Alcaraz Garfia,ESP,105077,Albert Ramos,ESP
Rio De Janeiro,Clay,A,20200217,105948,Federico Coria,ARG,144895,Corentin Moutet,FRA
Rio De Janeiro,Clay,A,20200217,105643,Federico Delbonis,ARG,106148,Roberto Carballes Baena,ESP
Rio De Janeiro,Clay,A,20200217,106426,Christian Garin,CHI,105413,Andrej Martin,SVK
Rio De Janeiro,Clay,A,20200217,106432,Borna Coric,CRO,106228,Juan Ignacio Londero,ARG
Rio De Janeiro,Clay,A,20200217,205734,Thiago Seyboth Wild,BRA,200221,Alejandro Davidovich Fokina,ESP
Rio De Janeiro,Clay,A,20200217,132283,Lorenzo Sonego,ITA,104919,Leonardo Mayer,ARG
Rio De Janeiro,Clay,A,20200217,105583,Dusan Lajovic,SRB,106065,Marco Cecchinato,ITA
Acapulco,Hard,A,20200224,104745,Rafael Nadal,ESP,126203,Taylor Fritz,USA
Acapulco,Hard,A,20200224,104745,Rafael Nadal,ESP,105777,Grigor Dimitrov,BUL
Acapulco,Hard,A,20200224,126203,Taylor Fritz,USA,104545,John Isner,USA
Acapulco,Hard,A,20200224,104745,Rafael Nadal,ESP,126952,Soon Woo Kwon,KOR
Acapulco,Hard,A,20200224,105777,Grigor Dimitrov,BUL,104527,Stan Wawrinka,SUI
Acapulco,Hard,A,20200224,126203,Taylor Fritz,USA,106378,Kyle Edmund,GBR
Acapulco,Hard,A,20200224,104545,John Isner,USA,126205,Tommy Paul,USA
Acapulco,Hard,A,20200224,104745,Rafael Nadal,ESP,200175,Miomir Kecmanovic,SRB
Acapulco,Hard,A,20200224,126952,Soon Woo Kwon,KOR,105583,Dusan Lajovic,SRB
Acapulco,Hard,A,20200224,104527,Stan Wawrinka,SUI,124079,Pedro Martinez,ESP
Acapulco,Hard,A,20200224,105777,Grigor Dimitrov,BUL,105173,Adrian Mannarino,FRA
Acapulco,Hard,A,20200224,126203,Taylor Fritz,USA,200005,Ugo Humbert,FRA
Acapulco,Hard,A,20200224,106378,Kyle Edmund,GBR,200000,Felix Auger Aliassime,CAN
Acapulco,Hard,A,20200224,104545,John Isner,USA,106218,Marcos Giron,USA
Acapulco,Hard,A,20200224,126205,Tommy Paul,USA,100644,Alexander Zverev,GER
Acapulco,Hard,A,20200224,104745,Rafael Nadal,ESP,104665,Pablo Andujar,ESP
Acapulco,Hard,A,20200224,200175,Miomir Kecmanovic,SRB,200282,Alex De Minaur,AUS
Acapulco,Hard,A,20200224,126952,Soon Woo Kwon,KOR,106121,Taro Daniel,JPN
Acapulco,Hard,A,20200224,105583,Dusan Lajovic,SRB,105449,Steve Johnson,USA
Acapulco,Hard,A,20200224,104527,Stan Wawrinka,SUI,126207,Frances Tiafoe,USA
